index,locationabbr,state_code,State_County_Code,POVERTY_RATE,YEAR
810,IA,19,19043,12.2,2010
811,IA,19,19045,13.5,2010
812,IA,19,19047,13.1,2010
813,IA,19,19049,6.4,2010
814,IA,19,19051,17.0,2010
815,IA,19,19053,19.1,2010
816,IA,19,19055,10.1,2010
817,IA,19,19057,15.3,2010
818,IA,19,19059,9.1,2010
819,IA,19,19061,10.7,2010
820,IA,19,19063,12.6,2010
821,IA,19,19065,13.3,2010
822,IA,19,19067,15.2,2010
823,IA,19,19069,11.8,2010
824,IA,19,19071,11.2,2010
825,IA,19,19073,11.1,2010
826,IA,19,19075,6.2,2010
827,IA,19,19077,10.4,2010
828,IA,19,19079,11.0,2010
829,IA,19,19081,9.4,2010
830,IA,19,19083,11.4,2010
831,IA,19,19085,10.0,2010
832,IA,19,19087,14.9,2010
833,IA,19,19089,12.7,2010
834,IA,19,19091,10.6,2010
835,IA,19,19093,12.8,2010
836,IA,19,19095,8.1,2010
837,IA,19,19097,13.2,2010
838,IA,19,19099,12.4,2010
839,IA,19,19101,14.9,2010
840,IA,19,19103,17.0,2010
841,IA,19,19105,10.9,2010
842,IA,19,19107,13.0,2010
843,IA,19,19109,10.3,2010
844,IA,19,19111,15.8,2010
845,IA,19,19113,9.9,2010
846,IA,19,19115,11.4,2010
847,IA,19,19117,17.5,2010
848,IA,19,19119,8.9,2010
849,IA,19,19121,9.0,2010
850,IA,19,19123,15.4,2010
851,IA,19,19125,10.2,2010
852,IA,19,19127,13.3,2010
853,IA,19,19129,9.4,2010
854,IA,19,19131,11.1,2010
855,IA,19,19133,11.0,2010
856,IA,19,19135,12.7,2010
857,IA,19,19137,14.4,2010
858,IA,19,19139,13.8,2010
859,IA,19,19141,12.0,2010
860,IA,19,19143,9.3,2010
861,IA,19,19145,14.6,2010
862,IA,19,19147,11.4,2010
863,IA,19,19149,8.0,2010
864,IA,19,19151,12.2,2010
865,IA,19,19153,11.0,2010
866,IA,19,19155,14.5,2010
867,IA,19,19157,12.0,2010
868,IA,19,19159,18.6,2010
869,IA,19,19161,10.5,2010
870,IA,19,19163,15.0,2010
871,IA,19,19165,10.2,2010
872,IA,19,19167,8.0,2010
873,IA,19,19169,18.5,2010
874,IA,19,19171,12.2,2010
875,IA,19,19173,13.4,2010
876,IA,19,19175,15.3,2010
877,IA,19,19177,16.4,2010
878,IA,19,19179,17.4,2010
879,IA,19,19181,7.4,2010
880,IA,19,19183,10.0,2010
881,IA,19,19185,16.8,2010
882,IA,19,19187,16.5,2010
883,IA,19,19189,10.6,2010
884,IA,19,19191,10.0,2010
885,IA,19,19193,15.1,2010
886,IA,19,19195,11.6,2010
887,IA,19,19197,11.3,2010
888,KS,20,20001,18.4,2010
889,KS,20,20003,14.6,2010
890,KS,20,20005,15.6,2010
891,KS,20,20007,12.5,2010
892,KS,20,20009,13.3,2010
893,KS,20,20011,15.9,2010
894,KS,20,20013,18.4,2010
895,KS,20,20015,9.1,2010
896,KS,20,20017,13.1,2010
897,KS,20,20019,15.6,2010
898,KS,20,20021,20.1,2010
899,KS,20,20023,12.6,2010
900,KS,20,20025,11.2,2010
901,KS,20,20027,11.6,2010
902,KS,20,20029,16.0,2010
903,KS,20,20031,9.7,2010
904,KS,20,20033,10.4,2010
905,KS,20,20035,17.3,2010
906,KS,20,20037,19.2,2010
907,KS,20,20039,13.1,2010
908,KS,20,20041,11.6,2010
909,KS,20,20043,13.0,2010
910,KS,20,20045,15.6,2010
911,KS,20,20047,12.1,2010
912,KS,20,20049,18.3,2010
913,KS,20,20051,13.6,2010
914,KS,20,20053,10.8,2010
915,KS,20,20055,15.2,2010
916,KS,20,20057,14.1,2010
917,KS,20,20059,11.6,2010
918,KS,20,20061,12.1,2010
919,KS,20,20063,11.6,2010
920,KS,20,20065,12.5,2010
921,KS,20,20067,11.2,2010
922,KS,20,20069,8.1,2010
923,KS,20,20071,10.5,2010
924,KS,20,20073,17.4,2010
925,KS,20,20075,12.8,2010
926,KS,20,20077,14.4,2010
927,KS,20,20079,10.1,2010
928,KS,20,20081,11.0,2010
929,KS,20,20083,10.6,2010
930,KS,20,20085,11.3,2010
931,KS,20,20087,9.0,2010
932,KS,20,20089,13.6,2010
933,KS,20,20091,6.6,2010
934,KS,20,20093,11.4,2010
935,KS,20,20095,12.4,2010
936,KS,20,20097,13.2,2010
937,KS,20,20099,17.1,2010
938,KS,20,20101,9.7,2010
939,KS,20,20103,9.4,2010
940,KS,20,20105,12.9,2010
941,KS,20,20107,14.3,2010
942,KS,20,20109,10.4,2010
943,KS,20,20111,19.6,2010
944,KS,20,20113,9.3,2010
945,KS,20,20115,10.9,2010
946,KS,20,20117,11.8,2010
947,KS,20,20119,10.2,2010
948,KS,20,20121,8.8,2010
949,KS,20,20123,10.3,2010
950,KS,20,20125,18.6,2010
951,KS,20,20127,11.0,2010
952,KS,20,20129,11.2,2010
953,KS,20,20131,10.0,2010
954,KS,20,20133,16.4,2010
955,KS,20,20135,10.3,2010
956,KS,20,20137,13.9,2010
957,KS,20,20139,12.1,2010
958,KS,20,20141,14.4,2010
959,KS,20,20143,9.9,2010
960,KS,20,20145,14.1,2010
961,KS,20,20147,11.4,2010
962,KS,20,20149,9.0,2010
963,KS,20,20151,11.3,2010
964,KS,20,20153,13.0,2010
965,KS,20,20155,14.6,2010
966,KS,20,20157,12.3,2010
967,KS,20,20159,13.8,2010
968,KS,20,20161,21.2,2010
969,KS,20,20163,14.4,2010
970,KS,20,20165,13.4,2010
971,KS,20,20167,15.4,2010
972,KS,20,20169,17.2,2010
973,KS,20,20171,9.2,2010
974,KS,20,20173,15.3,2010
975,KS,20,20175,15.6,2010
976,KS,20,20177,17.5,2010
977,KS,20,20179,13.1,2010
978,KS,20,20181,16.9,2010
979,KS,20,20183,13.9,2010
980,KS,20,20185,13.8,2010
981,KS,20,20187,12.3,2010
982,KS,20,20189,11.5,2010
983,KS,20,20191,12.1,2010
984,KS,20,20193,10.5,2010
985,KS,20,20195,11.6,2010
986,KS,20,20197,9.3,2010
987,KS,20,20199,12.6,2010
988,KS,20,20201,9.9,2010
989,KS,20,20203,12.8,2010
990,KS,20,20205,16.0,2010
991,KS,20,20207,17.2,2010
992,KS,20,20209,23.9,2010
993,KY,21,21001,24.0,2010
994,KY,21,21003,22.3,2010
995,KY,21,21005,12.8,2010
996,KY,21,21007,14.4,2010
997,KY,21,21009,19.4,2010
998,KY,21,21011,27.8,2010
999,KY,21,21013,30.2,2010
1000,KY,21,21015,9.2,2010
1001,KY,21,21017,17.0,2010
1002,KY,21,21019,19.1,2010
1003,KY,21,21021,16.6,2010
1004,KY,21,21023,16.5,2010
1005,KY,21,21025,28.3,2010
1006,KY,21,21027,20.7,2010
1007,KY,21,21029,10.5,2010
1008,KY,21,21031,19.5,2010
1009,KY,21,21033,18.8,2010
1010,KY,21,21035,17.2,2010
1011,KY,21,21037,13.0,2010
1012,KY,21,21039,14.4,2010
1013,KY,21,21041,22.3,2010
1014,KY,21,21043,23.2,2010
1015,KY,21,21045,27.8,2010
1016,KY,21,21047,19.7,2010
1017,KY,21,21049,17.4,2010
1018,KY,21,21051,38.0,2010
1019,KY,21,21053,25.4,2010
1020,KY,21,21055,20.0,2010
1021,KY,21,21057,26.3,2010
1022,KY,21,21059,16.2,2010
1023,KY,21,21061,18.8,2010
1024,KY,21,21063,29.9,2010
1025,KY,21,21065,28.7,2010
1026,KY,21,21067,20.0,2010
1027,KY,21,21069,18.9,2010
1028,KY,21,21071,29.9,2010
1029,KY,21,21073,16.0,2010
1030,KY,21,21075,27.1,2010
1031,KY,21,21077,16.7,2010
1032,KY,21,21079,17.0,2010
1033,KY,21,21081,18.4,2010
1034,KY,21,21083,19.7,2010
1035,KY,21,21085,20.8,2010
1036,KY,21,21087,21.6,2010
1037,KY,21,21089,17.3,2010
1038,KY,21,21091,14.2,2010
1039,KY,21,21093,14.7,2010
1040,KY,21,21095,33.7,2010
1041,KY,21,21097,16.6,2010
1042,KY,21,21099,25.3,2010
1043,KY,21,21101,16.5,2010
1044,KY,21,21103,17.1,2010
1045,KY,21,21105,18.7,2010
1046,KY,21,21107,19.3,2010
1047,KY,21,21109,30.2,2010
1048,KY,21,21111,17.3,2010
1049,KY,21,21113,16.1,2010
1050,KY,21,21115,23.4,2010
1051,KY,21,21117,13.3,2010
1052,KY,21,21119,26.4,2010
1053,KY,21,21121,33.9,2010
1054,KY,21,21123,19.1,2010
1055,KY,21,21125,24.0,2010
1056,KY,21,21127,20.0,2010
1057,KY,21,21129,37.3,2010
1058,KY,21,21131,29.2,2010
1059,KY,21,21133,23.2,2010
1060,KY,21,21135,28.4,2010
1061,KY,21,21137,23.3,2010
1062,KY,21,21139,14.7,2010
1063,KY,21,21141,17.9,2010
1064,KY,21,21143,14.9,2010
1065,KY,21,21145,16.1,2010
1066,KY,21,21147,36.5,2010
1067,KY,21,21149,16.4,2010
1068,KY,21,21151,21.4,2010
1069,KY,21,21153,29.4,2010
1070,KY,21,21155,18.4,2010
1071,KY,21,21157,11.5,2010
1072,KY,21,21159,36.6,2010
1073,KY,21,21161,21.6,2010
1074,KY,21,21163,14.3,2010
1075,KY,21,21165,28.4,2010
1076,KY,21,21167,15.3,2010
1077,KY,21,21169,21.4,2010
1078,KY,21,21171,24.5,2010
1079,KY,21,21173,19.2,2010
1080,KY,21,21175,31.8,2010
1081,KY,21,21177,21.0,2010
1082,KY,21,21179,16.0,2010
1083,KY,21,21181,18.7,2010
1084,KY,21,21183,20.4,2010
1085,KY,21,21185,7.7,2010
1086,KY,21,21187,16.7,2010
1087,KY,21,21189,40.1,2010
1088,KY,21,21191,15.0,2010
1089,KY,21,21193,28.7,2010
1090,KY,21,21195,27.3,2010
1091,KY,21,21197,25.2,2010
1092,KY,21,21199,21.5,2010
1093,KY,21,21201,22.6,2010
1094,KY,21,21203,23.9,2010
1095,KY,21,21205,28.3,2010
1096,KY,21,21207,27.8,2010
1097,KY,21,21209,11.3,2010
1098,KY,21,21211,12.1,2010
1099,KY,21,21213,16.2,2010
1100,KY,21,21215,9.0,2010
1101,KY,21,21217,22.8,2010
1102,KY,21,21219,23.6,2010
1103,KY,21,21221,15.0,2010
1104,KY,21,21223,15.0,2010
1105,KY,21,21225,19.4,2010
1106,KY,21,21227,20.5,2010
1107,KY,21,21229,16.7,2010
1108,KY,21,21231,28.3,2010
1109,KY,21,21233,15.1,2010
1110,KY,21,21235,26.2,2010
1111,KY,21,21237,31.8,2010
1112,KY,21,21239,11.2,2010
1113,LA,22,22001,21.0,2010
1114,LA,22,22003,20.4,2010
1115,LA,22,22005,12.8,2010
1116,LA,22,22007,16.7,2010
1117,LA,22,22009,21.6,2010
1118,LA,22,22011,15.7,2010
1119,LA,22,22013,24.4,2010
1120,LA,22,22015,14.0,2010
1121,LA,22,22017,19.5,2010
1122,LA,22,22019,17.6,2010
1123,LA,22,22021,21.6,2010
1124,LA,22,22023,13.1,2010
1125,LA,22,22025,26.1,2010
1126,LA,22,22027,30.9,2010
1127,LA,22,22029,32.9,2010
1128,LA,22,22031,21.2,2010
1129,LA,22,22033,17.3,2010
1130,LA,22,22035,40.3,2010
1131,LA,22,22037,18.6,2010
1132,LA,22,22039,22.9,2010
1133,LA,22,22041,27.4,2010
1134,LA,22,22043,19.3,2010
1135,LA,22,22045,23.0,2010
1136,LA,22,22047,22.7,2010
1137,LA,22,22049,19.4,2010
1138,LA,22,22051,16.2,2010
1139,LA,22,22053,20.2,2010
1140,LA,22,22055,17.8,2010
1141,LA,22,22057,13.3,2010
1142,LA,22,22059,14.7,2010
1143,LA,22,22061,24.2,2010
1144,LA,22,22063,12.5,2010
1145,LA,22,22065,37.4,2010
1146,LA,22,22067,27.4,2010
1147,LA,22,22069,25.3,2010
1148,LA,22,22071,27.1,2010
1149,LA,22,22073,20.6,2010
1150,LA,22,22075,15.1,2010
1151,LA,22,22077,17.6,2010
1152,LA,22,22079,19.6,2010
1153,LA,22,22081,23.3,2010
1154,LA,22,22083,25.4,2010
1155,LA,22,22085,21.9,2010
1156,LA,22,22087,17.8,2010
1157,LA,22,22089,12.7,2010
1158,LA,22,22091,23.9,2010
1159,LA,22,22093,16.3,2010
1160,LA,22,22095,18.6,2010
1161,LA,22,22097,26.4,2010
1162,LA,22,22099,21.8,2010
1163,LA,22,22101,20.6,2010
1164,LA,22,22103,9.2,2010
1165,LA,22,22105,21.7,2010
1166,LA,22,22107,33.3,2010
1167,LA,22,22109,18.3,2010
1168,LA,22,22111,21.0,2010
1169,LA,22,22113,17.5,2010
1170,LA,22,22115,13.5,2010
1171,LA,22,22117,26.8,2010
1172,LA,22,22119,22.6,2010
1173,LA,22,22121,15.0,2010
1174,LA,22,22123,22.6,2010
1175,LA,22,22125,20.9,2010
1176,LA,22,22127,23.9,2010
1177,ME,23,23001,14.6,2010
1178,ME,23,23003,14.0,2010
1179,ME,23,23005,10.3,2010
1180,ME,23,23007,15.6,2010
1181,ME,23,23009,14.0,2010
1182,ME,23,23011,11.7,2010
1183,ME,23,23013,13.7,2010
1184,ME,23,23015,12.7,2010
1185,ME,23,23017,15.0,2010
1186,ME,23,23019,16.0,2010
1187,ME,23,23021,16.6,2010
1188,ME,23,23023,10.5,2010
1189,ME,23,23025,18.6,2010
1190,ME,23,23027,15.6,2010
1191,ME,23,23029,19.4,2010
1192,ME,23,23031,10.3,2010
1193,MD,24,24001,17.1,2010
1194,MD,24,24003,6.6,2010
1195,MD,24,24005,8.2,2010
1196,MD,24,24009,6.2,2010
1197,MD,24,24011,13.0,2010
1198,MD,24,24013,5.4,2010
1199,MD,24,24015,10.5,2010
1200,MD,24,24017,6.2,2010
1201,MD,24,24019,16.2,2010
1202,MD,24,24021,5.6,2010
1203,MD,24,24023,15.1,2010
1204,MD,24,24025,6.9,2010
1205,MD,24,24027,5.2,2010
1206,MD,24,24029,14.2,2010
1207,MD,24,24031,7.5,2010
1208,MD,24,24033,9.4,2010
1209,MD,24,24035,7.3,2010
1210,MD,24,24037,7.5,2010
1211,MD,24,24039,19.3,2010
1212,MD,24,24041,9.7,2010
1213,MD,24,24043,11.4,2010
1214,MD,24,24045,16.6,2010
1215,MD,24,24047,10.6,2010
1216,MD,24,24510,24.7,2010
1217,MA,25,25001,10.9,2010
1218,MA,25,25003,12.4,2010
1219,MA,25,25005,12.8,2010
1220,MA,25,25007,8.3,2010
1221,MA,25,25009,10.4,2010
1222,MA,25,25011,11.7,2010
1223,MA,25,25013,17.1,2010
1224,MA,25,25015,12.5,2010
1225,MA,25,25017,8.2,2010
1226,MA,25,25019,8.1,2010
1227,MA,25,25021,6.3,2010
1228,MA,25,25023,8.3,2010
1229,MA,25,25025,22.6,2010
1230,MA,25,25027,10.9,2010
1231,MI,26,26001,16.5,2010
1232,MI,26,26003,14.7,2010
1233,MI,26,26005,14.8,2010
1234,MI,26,26007,16.8,2010
1235,MI,26,26009,15.2,2010
1236,MI,26,26011,18.4,2010
1237,MI,26,26013,14.1,2010
1238,MI,26,26015,11.0,2010
1239,MI,26,26017,15.9,2010
1240,MI,26,26019,12.6,2010
1241,MI,26,26021,17.5,2010
1242,MI,26,26023,19.6,2010
1243,MI,26,26025,17.0,2010
1244,MI,26,26027,15.6,2010
1245,MI,26,26029,14.0,2010
1246,MI,26,26031,17.0,2010
1247,MI,26,26033,19.6,2010
1248,MI,26,26035,27.9,2010
1249,MI,26,26037,10.6,2010
1250,MI,26,26039,16.5,2010
1251,MI,26,26041,15.0,2010
1252,MI,26,26043,13.1,2010
1253,MI,26,26045,11.0,2010
1254,MI,26,26047,12.1,2010
1255,MI,26,26049,21.0,2010
1256,MI,26,26051,19.5,2010
1257,MI,26,26053,21.0,2010
1258,MI,26,26055,12.0,2010
1259,MI,26,26057,18.3,2010
1260,MI,26,26059,17.4,2010
1261,MI,26,26061,19.7,2010
1262,MI,26,26063,15.8,2010
1263,MI,26,26065,20.2,2010
1264,MI,26,26067,16.2,2010
1265,MI,26,26069,19.9,2010
1266,MI,26,26071,15.2,2010
1267,MI,26,26073,32.5,2010
1268,MI,26,26075,19.2,2010
1269,MI,26,26077,20.0,2010
1270,MI,26,26079,17.9,2010
1271,MI,26,26081,16.3,2010
1272,MI,26,26083,13.7,2010
1273,MI,26,26085,25.2,2010
1274,MI,26,26087,12.7,2010
1275,MI,26,26089,9.3,2010
1276,MI,26,26091,14.2,2010
1277,MI,26,26093,7.2,2010
1278,MI,26,26095,19.5,2010
1279,MI,26,26097,15.3,2010
1280,MI,26,26099,12.7,2010
1281,MI,26,26101,17.0,2010
1282,MI,26,26103,14.2,2010
1283,MI,26,26105,15.8,2010
1284,MI,26,26107,21.8,2010
1285,MI,26,26109,13.8,2010
1286,MI,26,26111,11.1,2010
1287,MI,26,26113,15.9,2010
1288,MI,26,26115,12.1,2010
1289,MI,26,26117,20.4,2010
1290,MI,26,26119,19.5,2010
1291,MI,26,26121,21.0,2010
1292,MI,26,26123,19.8,2010
1293,MI,26,26125,10.3,2010
1294,MI,26,26127,22.0,2010
1295,MI,26,26129,19.4,2010
1296,MI,26,26131,16.1,2010
1297,MI,26,26133,20.2,2010
1298,MI,26,26135,21.0,2010
1299,MI,26,26137,12.8,2010
1300,MI,26,26139,11.4,2010
1301,MI,26,26141,14.9,2010
1302,MI,26,26143,22.2,2010
1303,MI,26,26145,17.8,2010
1304,MI,26,26147,15.4,2010
1305,MI,26,26149,16.7,2010
1306,MI,26,26151,17.2,2010
1307,MI,26,26153,15.9,2010
1308,MI,26,26155,15.0,2010
1309,MI,26,26157,16.3,2010
1310,MI,26,26159,15.6,2010
1311,MI,26,26161,13.0,2010
1312,MI,26,26163,23.9,2010
1313,MI,26,26165,17.0,2010
1314,MN,27,27001,13.1,2010
1315,MN,27,27003,7.4,2010
1316,MN,27,27005,14.6,2010
1317,MN,27,27007,20.8,2010
1318,MN,27,27009,10.5,2010
1319,MN,27,27011,11.3,2010
1320,MN,27,27013,16.9,2010
1321,MN,27,27015,9.3,2010
1322,MN,27,27017,10.8,2010
1323,MN,27,27019,4.9,2010
1324,MN,27,27021,16.4,2010
1325,MN,27,27023,10.0,2010
1326,MN,27,27025,7.4,2010
1327,MN,27,27027,12.8,2010
1328,MN,27,27029,15.7,2010
1329,MN,27,27031,9.6,2010
1330,MN,27,27033,11.0,2010
1331,MN,27,27035,12.3,2010
1332,MN,27,27037,7.0,2010
1333,MN,27,27039,6.9,2010
1334,MN,27,27041,9.6,2010
1335,MN,27,27043,10.8,2010
1336,MN,27,27045,12.4,2010
1337,MN,27,27047,12.3,2010
1338,MN,27,27049,8.3,2010
1339,MN,27,27051,10.8,2010
1340,MN,27,27053,13.7,2010
1341,MN,27,27055,9.3,2010
1342,MN,27,27057,12.8,2010
1343,MN,27,27059,8.9,2010
1344,MN,27,27061,12.2,2010
1345,MN,27,27063,9.7,2010
1346,MN,27,27065,13.6,2010
1347,MN,27,27067,14.6,2010
1348,MN,27,27069,10.0,2010
1349,MN,27,27071,14.6,2010
1350,MN,27,27073,9.8,2010
1351,MN,27,27075,11.2,2010
1352,MN,27,27077,11.7,2010
1353,MN,27,27079,9.2,2010
1354,MN,27,27081,10.0,2010
1355,MN,27,27083,11.4,2010
1356,MN,27,27085,8.5,2010
1357,MN,27,27087,22.1,2010
1358,MN,27,27089,8.2,2010
1359,MN,27,27091,11.6,2010
1360,MN,27,27093,8.9,2010
1361,MN,27,27095,13.1,2010
1362,MN,27,27097,13.4,2010
1363,MN,27,27099,12.3,2010
1364,MN,27,27101,8.9,2010
1365,MN,27,27103,9.0,2010
1366,MN,27,27105,13.8,2010
1367,MN,27,27107,11.3,2010
1368,MN,27,27109,8.5,2010
1369,MN,27,27111,13.4,2010
1370,MN,27,27113,11.5,2010
1371,MN,27,27115,15.2,2010
1372,MN,27,27117,10.5,2010
1373,MN,27,27119,11.7,2010
1374,MN,27,27121,10.5,2010
1375,MN,27,27123,17.2,2010
1376,MN,27,27125,11.0,2010
1377,MN,27,27127,9.6,2010
1378,MN,27,27129,11.3,2010
1379,MN,27,27131,10.3,2010
1380,MN,27,27133,10.8,2010
1381,MN,27,27135,9.4,2010
1382,MN,27,27137,17.4,2010
1383,MN,27,27139,5.1,2010
1384,MN,27,27141,7.2,2010
1385,MN,27,27143,10.0,2010
1386,MN,27,27145,12.1,2010
1387,MN,27,27147,10.4,2010
1388,MN,27,27149,11.4,2010
1389,MN,27,27151,9.9,2010
1390,MN,27,27153,16.9,2010
1391,MN,27,27155,13.2,2010
1392,MN,27,27157,7.5,2010
1393,MN,27,27159,16.8,2010
1394,MN,27,27161,10.7,2010
1395,MN,27,27163,5.8,2010
1396,MN,27,27165,11.4,2010
1397,MN,27,27167,9.5,2010
1398,MN,27,27169,15.4,2010
1399,MN,27,27171,5.8,2010
1400,MN,27,27173,12.7,2010
1401,MS,28,28001,30.8,2010
1402,MS,28,28003,22.5,2010
1403,MS,28,28005,22.5,2010
1404,MS,28,28007,24.3,2010
1405,MS,28,28009,25.9,2010
1406,MS,28,28011,33.9,2010
1407,MS,28,28013,22.3,2010
1408,MS,28,28015,18.8,2010
1409,MS,28,28017,24.8,2010
1410,MS,28,28019,23.4,2010
1411,MS,28,28021,34.9,2010
1412,MS,28,28023,25.4,2010
1413,MS,28,28025,28.4,2010
1414,MS,28,28027,38.7,2010
1415,MS,28,28029,23.4,2010
1416,MS,28,28031,21.7,2010
1417,MS,28,28033,10.4,2010
1418,MS,28,28035,29.0,2010
1419,MS,28,28037,20.8,2010
1420,MS,28,28039,17.2,2010
1421,MS,28,28041,23.9,2010
1422,MS,28,28043,21.5,2010
1423,MS,28,28045,18.9,2010
1424,MS,28,28047,19.7,2010
1425,MS,28,28049,22.9,2010
1426,MS,28,28051,41.2,2010
1427,MS,28,28053,42.2,2010
1428,MS,28,28055,43.3,2010
1429,MS,28,28057,17.2,2010
1430,MS,28,28059,16.6,2010
1431,MS,28,28061,19.6,2010
1432,MS,28,28063,37.9,2010
1433,MS,28,28065,25.0,2010
1434,MS,28,28067,23.4,2010
1435,MS,28,28069,26.6,2010
1436,MS,28,28071,20.9,2010
1437,MS,28,28073,16.2,2010
1438,MS,28,28075,24.4,2010
1439,MS,28,28077,18.2,2010
1440,MS,28,28079,27.1,2010
1441,MS,28,28081,20.5,2010
1442,MS,28,28083,37.2,2010
1443,MS,28,28085,17.8,2010
1444,MS,28,28087,25.8,2010
1445,MS,28,28089,12.8,2010
1446,MS,28,28091,24.7,2010
1447,MS,28,28093,25.3,2010
1448,MS,28,28095,24.1,2010
1449,MS,28,28097,23.5,2010
1450,MS,28,28099,22.4,2010
1451,MS,28,28101,21.6,2010
1452,MS,28,28103,32.6,2010
1453,MS,28,28105,26.5,2010
1454,MS,28,28107,27.9,2010
1455,MS,28,28109,21.5,2010
1456,MS,28,28111,21.7,2010
1457,MS,28,28113,27.1,2010
1458,MS,28,28115,16.0,2010
1459,MS,28,28117,21.8,2010
1460,MS,28,28119,36.9,2010
1461,MS,28,28121,13.8,2010
1462,MS,28,28123,21.0,2010
1463,MS,28,28125,37.9,2010
1464,MS,28,28127,21.9,2010
1465,MS,28,28129,20.8,2010
1466,MS,28,28131,19.3,2010
1467,MS,28,28133,39.2,2010
1468,MS,28,28135,34.8,2010
1469,MS,28,28137,18.2,2010
1470,MS,28,28139,20.7,2010
1471,MS,28,28141,17.7,2010
1472,MS,28,28143,28.1,2010
1473,MS,28,28145,20.0,2010
1474,MS,28,28147,24.5,2010
1475,MS,28,28149,23.3,2010
1476,MS,28,28151,42.2,2010
1477,MS,28,28153,24.8,2010
1478,MS,28,28155,23.4,2010
1479,MS,28,28157,33.3,2010
1480,MS,28,28159,29.7,2010
1481,MS,28,28161,23.9,2010
1482,MS,28,28163,39.0,2010
1483,MO,29,29001,22.2,2010
1484,MO,29,29003,10.1,2010
1485,MO,29,29005,11.6,2010
1486,MO,29,29007,18.4,2010
1487,MO,29,29009,18.9,2010
1488,MO,29,29011,17.6,2010
1489,MO,29,29013,15.7,2010
1490,MO,29,29015,20.6,2010
1491,MO,29,29017,19.5,2010
1492,MO,29,29019,18.8,2010
1493,MO,29,29021,15.9,2010
1494,MO,29,29023,19.3,2010
1495,MO,29,29025,13.9,2010
1496,MO,29,29027,13.8,2010
1497,MO,29,29029,14.6,2010
1498,MO,29,29031,15.2,2010
1499,MO,29,29033,15.7,2010
1500,MO,29,29035,24.5,2010
1501,MO,29,29037,8.5,2010
1502,MO,29,29039,20.1,2010
1503,MO,29,29041,14.0,2010
1504,MO,29,29043,11.1,2010
1505,MO,29,29045,16.3,2010
1506,MO,29,29047,9.5,2010
1507,MO,29,29049,11.1,2010
1508,MO,29,29051,11.2,2010
1509,MO,29,29053,16.7,2010
1510,MO,29,29055,19.3,2010
1511,MO,29,29057,21.7,2010
1512,MO,29,29059,19.5,2010
1513,MO,29,29061,17.2,2010
1514,MO,29,29063,16.5,2010
1515,MO,29,29065,19.1,2010
1516,MO,29,29067,23.3,2010
1517,MO,29,29069,27.3,2010
1518,MO,29,29071,14.1,2010
1519,MO,29,29073,12.7,2010
1520,MO,29,29075,14.5,2010
1521,MO,29,29077,19.1,2010
1522,MO,29,29079,17.5,2010
1523,MO,29,29081,17.1,2010
1524,MO,29,29083,17.2,2010
1525,MO,29,29085,22.6,2010
1526,MO,29,29087,14.2,2010
1527,MO,29,29089,15.5,2010
1528,MO,29,29091,21.3,2010
1529,MO,29,29093,21.0,2010
1530,MO,29,29095,16.8,2010
1531,MO,29,29097,17.6,2010
1532,MO,29,29099,12.1,2010
1533,MO,29,29101,17.8,2010
1534,MO,29,29103,21.0,2010
1535,MO,29,29105,18.2,2010
1536,MO,29,29107,11.9,2010
1537,MO,29,29109,16.7,2010
1538,MO,29,29111,16.4,2010
1539,MO,29,29113,11.2,2010
1540,MO,29,29115,15.9,2010
1541,MO,29,29117,16.7,2010
1542,MO,29,29119,19.7,2010
1543,MO,29,29121,15.1,2010
1544,MO,29,29123,19.1,2010
1545,MO,29,29125,15.2,2010
1546,MO,29,29127,16.4,2010
1547,MO,29,29129,14.8,2010
1548,MO,29,29131,21.3,2010
1549,MO,29,29133,27.5,2010
1550,MO,29,29135,14.4,2010
1551,MO,29,29137,15.3,2010
1552,MO,29,29139,16.8,2010
1553,MO,29,29141,20.6,2010
1554,MO,29,29143,24.5,2010
1555,MO,29,29145,15.5,2010
1556,MO,29,29147,17.0,2010
1557,MO,29,29149,25.0,2010
1558,MO,29,29151,10.8,2010
1559,MO,29,29153,24.5,2010
1560,MO,29,29155,31.3,2010
1561,MO,29,29157,13.6,2010
1562,MO,29,29159,17.9,2010
1563,MO,29,29161,18.0,2010
1564,MO,29,29163,17.8,2010
1565,MO,29,29165,7.3,2010
1566,MO,29,29167,21.0,2010
1567,MO,29,29169,15.1,2010
1568,MO,29,29171,19.5,2010
1569,MO,29,29173,11.0,2010
1570,MO,29,29175,17.7,2010
1571,MO,29,29177,11.1,2010
1572,MO,29,29179,24.0,2010
1573,MO,29,29181,26.6,2010
1574,MO,29,29183,6.1,2010
1575,MO,29,29185,21.2,2010
1576,MO,29,29186,11.2,2010
1577,MO,29,29187,18.9,2010
1578,MO,29,29189,10.5,2010
1579,MO,29,29195,21.0,2010
1580,MO,29,29197,20.7,2010
1581,MO,29,29199,16.6,2010
1582,MO,29,29201,18.5,2010
1583,MO,29,29203,25.6,2010
1584,MO,29,29205,14.9,2010
1585,MO,29,29207,18.2,2010
1586,MO,29,29209,16.3,2010
1587,MO,29,29211,17.6,2010
1588,MO,29,29213,20.0,2010
1589,MO,29,29215,23.8,2010
1590,MO,29,29217,19.0,2010
1591,MO,29,29219,12.7,2010
1592,MO,29,29221,24.0,2010
1593,MO,29,29223,23.4,2010
1594,MO,29,29225,17.2,2010
1595,MO,29,29227,15.8,2010
